root,course_listing,note,course,title,credits,level,restrictions,section_listing,section_note,section,days,instructor,bldg_and_rm,bldg,rm
root,course_listing,,168-243,INTRODUCTION TO PAINTING,3,U,; ; PREREQ: 6 CR FOUNDATIONS COURSES {ART 101(P), 102(P), 108(P), 109(P)},section_listing,,La 802,MW,Vansen,bldg_and_rm,MIT,309
root,course_listing,,168-243,INTRODUCTION TO PAINTING,3,U,; ; PREREQ: 6 CR FOUNDATIONS COURSES {ART 101(P), 102(P), 108(P), 109(P)},section_listing,,La 803,TR,Acad Staff,bldg_and_rm,MIT,309
root,course_listing,,168-271,JEWELRY AND METALSMITHING I,3,U,; ; PREREQ: 6 CR FOUNDATIONS COURSES {ART 101(P), 102(P), 108(P), 109(P)},section_listing,,La 801,MW,Acad Staff,bldg_and_rm,ART,391
root,course_listing,,168-271,JEWELRY AND METALSMITHING I,3,U,; ; PREREQ: 6 CR FOUNDATIONS COURSES {ART 101(P), 102(P), 108(P), 109(P)},section_listing,,La 802,TR,Acad Staff,bldg_and_rm,ART,391
root,course_listing,#,216-404,COST MANAGEMENT,3,U,; (304) PREREQ: JR ST; BUS ADM 308(408)(P),section_listing,,Se 001,MW,Kren, L,bldg_and_rm,BUS,N116
root,course_listing,#,216-404,COST MANAGEMENT,3,U,; (304) PREREQ: JR ST; BUS ADM 308(408)(P),section_listing,e,Se 002,W,Kren, L,bldg_and_rm,BUS,S341
root,course_listing,,168-292,PRINTMAKING-LITHOGRAPHY I,3,U,; ; PREREQ: ART 102(P),section_listing,e,La 802,MW,Acad Staff,bldg_and_rm,ART,302
root,course_listing,#,216-405,INCOME TAX ACCOUNTING I,3,U/G,; ; PBBA-4 & USS-9 STUDENTS NOT ELIGIBLE TO REGISTER. PREREQ: JR ST & GRADE "B" OR BETTER IN BUS ADM 203(P); OR GRAD ST & BUS ADM 721(P),section_listing,,Se 001,MW,Ganswindt,bldg_and_rm,BUS,S263
root,course_listing,#,216-405,INCOME TAX ACCOUNTING I,3,U/G,; ; PBBA-4 & USS-9 STUDENTS NOT ELIGIBLE TO REGISTER. PREREQ: JR ST & GRADE "B" OR BETTER IN BUS ADM 203(P); OR GRAD ST & BUS ADM 721(P),section_listing,e,Se 002,M,Ruzicka,bldg_and_rm,BUS,N130
root,course_listing,,168-366,BETWEEN PAINTING AND SCULPTURE,3,U/G,; ; PREREQ: JR ST; ART 261(P),section_listing,,La 801,TR,Balsley,bldg_and_rm,ART,51
root,course_listing,,168-394,PRINTMAKING-INTAGLIO II,3,U/G,; ; PREREQ: JR ST; ART 294(P),section_listing,,La 801,TR,Grafentin,bldg_and_rm,ART,302
root,course_listing,#,216-406,INCOME TAX ACCOUNTING II,3,U/G,; ; PBBA-4 & USS-9 STUDENTS NOT ELIGIBLE TO REGISTER. PREREQ: JR ST; BUS ADM 405(P),section_listing,,Se 001,TR,Kozub,bldg_and_rm,BUS,S171
root,course_listing,#,216-406,INCOME TAX ACCOUNTING II,3,U/G,; ; PBBA-4 & USS-9 STUDENTS NOT ELIGIBLE TO REGISTER. PREREQ: JR ST; BUS ADM 405(P),section_listing,e,Se 002,T,Kozub,bldg_and_rm,HLT,G90
root,course_listing,#,216-409,AUDITING: PROCEDURES AND APPLICATIONS,3,U,; (407) PREREQ: JR ST; BUS ADM 308(408)(P),section_listing,,Se 001,MW,Pillsbury,bldg_and_rm,BUS,S171
root,course_listing,#,216-409,AUDITING: PROCEDURES AND APPLICATIONS,3,U,; (407) PREREQ: JR ST; BUS ADM 308(408)(P),section_listing,e,Se 002,M,Pillsbury,bldg_and_rm,BUS,S185
root,course_listing,,168-528,PRINT PRODUCTION AND PRESENTATION TECHNIQUES,3,U,; ; PREREQ: ART 228(P),section_listing,,La 801,F,Acad Staff,bldg_and_rm,MIT,349
root,course_listing,#,216-201,UNDERSTANDING AND USING FINANCIAL STATEMENTS,4,U,; ; COUNTS AS REPEAT OF BUS ADM 204. PREREQ: SOPH ST OR CONS INSTR ; ; ENROL IN EITHER LC 401 OR 402 & ANY DS 601-610; OR ENROL IN LC 403 & ANY DS 611-613. ACCOUNTING MAJORS MUST ENROL IN 216-204; IT IS RECOMMENDED THAT FINANCE MAJORS ALSO COMPLETE 216-204,section_listing,,Lc 401,MW,Konkol,bldg_and_rm,BUS,N140
root,course_listing,#,216-201,UNDERSTANDING AND USING FINANCIAL STATEMENTS,4,U,; ; COUNTS AS REPEAT OF BUS ADM 204. PREREQ: SOPH ST OR CONS INSTR ; ; ENROL IN EITHER LC 401 OR 402 & ANY DS 601-610; OR ENROL IN LC 403 & ANY DS 611-613. ACCOUNTING MAJORS MUST ENROL IN 216-204; IT IS RECOMMENDED THAT FINANCE MAJORS ALSO COMPLETE 216-204,section_listing,,Lc 402,MW,Konkol,bldg_and_rm,BUS,N146
root,course_listing,#,216-201,UNDERSTANDING AND USING FINANCIAL STATEMENTS,4,U,; ; COUNTS AS REPEAT OF BUS ADM 204. PREREQ: SOPH ST OR CONS INSTR ; ; ENROL IN EITHER LC 401 OR 402 & ANY DS 601-610; OR ENROL IN LC 403 & ANY DS 611-613. ACCOUNTING MAJORS MUST ENROL IN 216-204; IT IS RECOMMENDED THAT FINANCE MAJORS ALSO COMPLETE 216-204,section_listing,e,Lc 403,M,Konkol,bldg_and_rm,BUS,N140
root,course_listing,#,216-201,UNDERSTANDING AND USING FINANCIAL STATEMENTS,4,U,; ; COUNTS AS REPEAT OF BUS ADM 204. PREREQ: SOPH ST OR CONS INSTR ; ; ENROL IN EITHER LC 401 OR 402 & ANY DS 601-610; OR ENROL IN LC 403 & ANY DS 611-613. ACCOUNTING MAJORS MUST ENROL IN 216-204; IT IS RECOMMENDED THAT FINANCE MAJORS ALSO COMPLETE 216-204,section_listing,,Ds 601,R,TA,bldg_and_rm,BUS,S191
root,course_listing,#,216-201,UNDERSTANDING AND USING FINANCIAL STATEMENTS,4,U,; ; COUNTS AS REPEAT OF BUS ADM 204. PREREQ: SOPH ST OR CONS INSTR ; ; ENROL IN EITHER LC 401 OR 402 & ANY DS 601-610; OR ENROL IN LC 403 & ANY DS 611-613. ACCOUNTING MAJORS MUST ENROL IN 216-204; IT IS RECOMMENDED THAT FINANCE MAJORS ALSO COMPLETE 216-204,section_listing,,Ds 602,R,TA,bldg_and_rm,BUS,S191
root,course_listing,#,216-201,UNDERSTANDING AND USING FINANCIAL STATEMENTS,4,U,; ; COUNTS AS REPEAT OF BUS ADM 204. PREREQ: SOPH ST OR CONS INSTR ; ; ENROL IN EITHER LC 401 OR 402 & ANY DS 601-610; OR ENROL IN LC 403 & ANY DS 611-613. ACCOUNTING MAJORS MUST ENROL IN 216-204; IT IS RECOMMENDED THAT FINANCE MAJORS ALSO COMPLETE 216-204,section_listing,,Ds 603,R,TA,bldg_and_rm,BUS,S191
root,course_listing,#,216-201,UNDERSTANDING AND USING FINANCIAL STATEMENTS,4,U,; ; COUNTS AS REPEAT OF BUS ADM 204. PREREQ: SOPH ST OR CONS INSTR ; ; ENROL IN EITHER LC 401 OR 402 & ANY DS 601-610; OR ENROL IN LC 403 & ANY DS 611-613. ACCOUNTING MAJORS MUST ENROL IN 216-204; IT IS RECOMMENDED THAT FINANCE MAJORS ALSO COMPLETE 216-204,section_listing,,Ds 604,R,TA,bldg_and_rm,BUS,S191
root,course_listing,#,216-201,UNDERSTANDING AND USING FINANCIAL STATEMENTS,4,U,; ; COUNTS AS REPEAT OF BUS ADM 204. PREREQ: SOPH ST OR CONS INSTR ; ; ENROL IN EITHER LC 401 OR 402 & ANY DS 601-610; OR ENROL IN LC 403 & ANY DS 611-613. ACCOUNTING MAJORS MUST ENROL IN 216-204; IT IS RECOMMENDED THAT FINANCE MAJORS ALSO COMPLETE 216-204,section_listing,,Ds 605,R,TA,bldg_and_rm,BUS,S191
root,course_listing,#,216-201,UNDERSTANDING AND USING FINANCIAL STATEMENTS,4,U,; ; COUNTS AS REPEAT OF BUS ADM 204. PREREQ: SOPH ST OR CONS INSTR ; ; ENROL IN EITHER LC 401 OR 402 & ANY DS 601-610; OR ENROL IN LC 403 & ANY DS 611-613. ACCOUNTING MAJORS MUST ENROL IN 216-204; IT IS RECOMMENDED THAT FINANCE MAJORS ALSO COMPLETE 216-204,section_listing,,Ds 606,R,TA,bldg_and_rm,BUS,S191
root,course_listing,#,216-201,UNDERSTANDING AND USING FINANCIAL STATEMENTS,4,U,; ; COUNTS AS REPEAT OF BUS ADM 204. PREREQ: SOPH ST OR CONS INSTR ; ; ENROL IN EITHER LC 401 OR 402 & ANY DS 601-610; OR ENROL IN LC 403 & ANY DS 611-613. ACCOUNTING MAJORS MUST ENROL IN 216-204; IT IS RECOMMENDED THAT FINANCE MAJORS ALSO COMPLETE 216-204,section_listing,,Ds 607,F,TA,bldg_and_rm,BUS,N126
root,course_listing,#,216-201,UNDERSTANDING AND USING FINANCIAL STATEMENTS,4,U,; ; COUNTS AS REPEAT OF BUS ADM 204. PREREQ: SOPH ST OR CONS INSTR ; ; ENROL IN EITHER LC 401 OR 402 & ANY DS 601-610; OR ENROL IN LC 403 & ANY DS 611-613. ACCOUNTING MAJORS MUST ENROL IN 216-204; IT IS RECOMMENDED THAT FINANCE MAJORS ALSO COMPLETE 216-204,section_listing,,Ds 608,F,TA,bldg_and_rm,BUS,N126
root,course_listing,#,216-201,UNDERSTANDING AND USING FINANCIAL STATEMENTS,4,U,; ; COUNTS AS REPEAT OF BUS ADM 204. PREREQ: SOPH ST OR CONS INSTR ; ; ENROL IN EITHER LC 401 OR 402 & ANY DS 601-610; OR ENROL IN LC 403 & ANY DS 611-613. ACCOUNTING MAJORS MUST ENROL IN 216-204; IT IS RECOMMENDED THAT FINANCE MAJORS ALSO COMPLETE 216-204,section_listing,,Ds 609,F,TA,bldg_and_rm,BUS,N126
root,course_listing,#,216-201,UNDERSTANDING AND USING FINANCIAL STATEMENTS,4,U,; ; COUNTS AS REPEAT OF BUS ADM 204. PREREQ: SOPH ST OR CONS INSTR ; ; ENROL IN EITHER LC 401 OR 402 & ANY DS 601-610; OR ENROL IN LC 403 & ANY DS 611-613. ACCOUNTING MAJORS MUST ENROL IN 216-204; IT IS RECOMMENDED THAT FINANCE MAJORS ALSO COMPLETE 216-204,section_listing,,Ds 610,F,TA,bldg_and_rm,BUS,N126
root,course_listing,#,216-201,UNDERSTANDING AND USING FINANCIAL STATEMENTS,4,U,; ; COUNTS AS REPEAT OF BUS ADM 204. PREREQ: SOPH ST OR CONS INSTR ; ; ENROL IN EITHER LC 401 OR 402 & ANY DS 601-610; OR ENROL IN LC 403 & ANY DS 611-613. ACCOUNTING MAJORS MUST ENROL IN 216-204; IT IS RECOMMENDED THAT FINANCE MAJORS ALSO COMPLETE 216-204,section_listing,e,Ds 611,W,TA,bldg_and_rm,BUS,S191
root,course_listing,#,216-201,UNDERSTANDING AND USING FINANCIAL STATEMENTS,4,U,; ; COUNTS AS REPEAT OF BUS ADM 204. PREREQ: SOPH ST OR CONS INSTR ; ; ENROL IN EITHER LC 401 OR 402 & ANY DS 601-610; OR ENROL IN LC 403 & ANY DS 611-613. ACCOUNTING MAJORS MUST ENROL IN 216-204; IT IS RECOMMENDED THAT FINANCE MAJORS ALSO COMPLETE 216-204,section_listing,e,Ds 612,W,TA,bldg_and_rm,PHY,147
root,course_listing,#,216-201,UNDERSTANDING AND USING FINANCIAL STATEMENTS,4,U,; ; COUNTS AS REPEAT OF BUS ADM 204. PREREQ: SOPH ST OR CONS INSTR ; ; ENROL IN EITHER LC 401 OR 402 & ANY DS 601-610; OR ENROL IN LC 403 & ANY DS 611-613. ACCOUNTING MAJORS MUST ENROL IN 216-204; IT IS RECOMMENDED THAT FINANCE MAJORS ALSO COMPLETE 216-204,section_listing,e,Ds 613,R,TA,bldg_and_rm,HLT,G90
root,course_listing,#,216-425,FINANCIAL STATEMENT ANALYSIS,2or3,U/G,; ; 3 CR U; 2 CR G. PREREQ: JR ST, BUS ADM 202(P) OR 203(P) & BUS ADM 350(P); OR GRAD ST, BUS ADM 720(P) OR 721(P) & BUS ADM 770(P),section_listing,e,Se 001,W,Arnold,bldg_and_rm,BUS,S231
root,course_listing,#,216-428,GOVERNMENTAL AND NONPROFIT ACCOUNTING,3,U/G,; ; PREREQ: JR ST & GRADE OF B OR BETTER IN BUS ADM 203(P); OR GRAD ST & BUS ADM 721(P),section_listing,e,Se 001,R,Cheng,bldg_and_rm,BUS,S171
root,course_listing,#,216-431,IMPLEMENTATION OF BUSINESS APPLICATIONS,3,U,; ; COUNTS AS REPEAT OF BUS ADM 234. PREREQ: JR ST; GRADE OF C OR BETTER IN BUS ADM 235(P),section_listing,e,Se 001,M,Deam,bldg_and_rm,BUS,N120
root,course_listing,,168-843,GRADUATE PAINTING,3,G,; ; MAY BE REPEATED WITH CHANGE IN TOPIC TO MAX OF 9 CR. PREREQ: GRAD ST,section_listing,,La 801,TR,Samerjan,bldg_and_rm,MIT,327
root,course_listing,,176-225,ELEMENTARY ART EDUCATION: THEORY AND PRACTICE,2,U,; ; PREREQ: NONE,section_listing,e,La 802,M,Acad Staff,bldg_and_rm,MIT,B43
root,course_listing,,176-250,STRATEGIES FOR MAINSTREAMING IN ART EDUCATION,1,U,; ; PREREQ: CONC REG IN ART ED 225(C) OR CONS INSTR,section_listing,,La 801,TR,Thompson,bldg_and_rm,ART,179
root,course_listing,,176-250,STRATEGIES FOR MAINSTREAMING IN ART EDUCATION,1,U,; ; PREREQ: CONC REG IN ART ED 225(C) OR CONS INSTR,section_listing,e,La 802,M,Acad Staff,bldg_and_rm,MIT,B43
root,course_listing,#,216-432,OBJECT-ORIENTED SYSTEMS DEVELOPMENT,3,U,; ; PREREQ: JR ST; A GRADE OF C OR BETTER IN BUS ADM 335(P),section_listing,,Se 001,MW,Lazirko,bldg_and_rm,BUS,N126
root,course_listing,#,216-432,OBJECT-ORIENTED SYSTEMS DEVELOPMENT,3,U,; ; PREREQ: JR ST; A GRADE OF C OR BETTER IN BUS ADM 335(P),section_listing,,Se 002,MW,Ambrose, P,bldg_and_rm,BUS,N116
root,course_listing,#,216-432,OBJECT-ORIENTED SYSTEMS DEVELOPMENT,3,U,; ; PREREQ: JR ST; A GRADE OF C OR BETTER IN BUS ADM 335(P),section_listing,e,Se 003,M,Ambrose, P,bldg_and_rm,BUS,S191
root,course_listing,,176-375,STUDIO PRACTICES IN ART EDUCATION,3,U,; ; PREREQ: ADMIS TO ART EDUC AND ART ED 225(P),section_listing,e,La 802,TR,Acad Staff,bldg_and_rm,MIT,B43
root,course_listing,,176-425,STUDENT TEACHING IN ART I - ELEMENTARY LEVELS,5,U,; ; PREREQ: ART ED MAJORS & ART CERTIF STUDENTS (EDCS-9) ONLY, DEPT GPA REQUIREMENTS, ENGLISH PROFICIENCY, HEALTH CLEARANCE, ART ED 225(P), 250(P), 350(P), 375(P); CONC REG ART ED 426 ; ; ADDITIONAL PRACTICUM FOR EACH OF THE THREE SECTIONS. IGNORE SASI TIME CONFLICT MESSAGES FOR CONC ENROLLMENT IN ART ED 425 & 426,section_listing,e,La 801,T,Thompson,bldg_and_rm,ART,179
root,course_listing,,176-425,STUDENT TEACHING IN ART I - ELEMENTARY LEVELS,5,U,; ; PREREQ: ART ED MAJORS & ART CERTIF STUDENTS (EDCS-9) ONLY, DEPT GPA REQUIREMENTS, ENGLISH PROFICIENCY, HEALTH CLEARANCE, ART ED 225(P), 250(P), 350(P), 375(P); CONC REG ART ED 426 ; ; ADDITIONAL PRACTICUM FOR EACH OF THE THREE SECTIONS. IGNORE SASI TIME CONFLICT MESSAGES FOR CONC ENROLLMENT IN ART ED 425 & 426,section_listing,e,La 802,T,Thompson,bldg_and_rm,ART,179
root,course_listing,,176-425,STUDENT TEACHING IN ART I - ELEMENTARY LEVELS,5,U,; ; PREREQ: ART ED MAJORS & ART CERTIF STUDENTS (EDCS-9) ONLY, DEPT GPA REQUIREMENTS, ENGLISH PROFICIENCY, HEALTH CLEARANCE, ART ED 225(P), 250(P), 350(P), 375(P); CONC REG ART ED 426 ; ; ADDITIONAL PRACTICUM FOR EACH OF THE THREE SECTIONS. IGNORE SASI TIME CONFLICT MESSAGES FOR CONC ENROLLMENT IN ART ED 425 & 426,section_listing,e,La 803,T,Acad Staff,bldg_and_rm,ART,179
root,course_listing,,176-425,STUDENT TEACHING IN ART I - ELEMENTARY LEVELS,5,U,; ; PREREQ: ART ED MAJORS & ART CERTIF STUDENTS (EDCS-9) ONLY, DEPT GPA REQUIREMENTS, ENGLISH PROFICIENCY, HEALTH CLEARANCE, ART ED 225(P), 250(P), 350(P), 375(P); CONC REG ART ED 426 ; ; ADDITIONAL PRACTICUM FOR EACH OF THE THREE SECTIONS. IGNORE SASI TIME CONFLICT MESSAGES FOR CONC ENROLLMENT IN ART ED 425 & 426,section_listing,e,La 804,T,Acad Staff,bldg_and_rm,ART,179
root,course_listing,,176-426,STUDENT TEACHING IN ART II: SECONDARY LEVELS,5,U,; ; PREREQ: ART ED MAJORS & ART CERTIF STUDENTS (EDCS-9) ONLY; DEPT GPA REQUIREMENTS, ENGLISH PROFICIENCY, HEALTH CLEARANCE, ART ED 225(P), 250(P), 325(P), 375(P); CONC REG ART ED 425 ; ; ADDITIONAL PRACTICUM FOR EACH OF THE THREE SECTIONS. IGNORE SASI TIME CONFLICT MESSAGES FOR CONC ENROLLMENT IN ART ED 426 & 425,section_listing,e,La 801,T,Thompson,bldg_and_rm,ART,179
root,course_listing,,176-426,STUDENT TEACHING IN ART II: SECONDARY LEVELS,5,U,; ; PREREQ: ART ED MAJORS & ART CERTIF STUDENTS (EDCS-9) ONLY; DEPT GPA REQUIREMENTS, ENGLISH PROFICIENCY, HEALTH CLEARANCE, ART ED 225(P), 250(P), 325(P), 375(P); CONC REG ART ED 425 ; ; ADDITIONAL PRACTICUM FOR EACH OF THE THREE SECTIONS. IGNORE SASI TIME CONFLICT MESSAGES FOR CONC ENROLLMENT IN ART ED 426 & 425,section_listing,e,La 802,T,Thompson,bldg_and_rm,ART,179
root,course_listing,,176-426,STUDENT TEACHING IN ART II: SECONDARY LEVELS,5,U,; ; PREREQ: ART ED MAJORS & ART CERTIF STUDENTS (EDCS-9) ONLY; DEPT GPA REQUIREMENTS, ENGLISH PROFICIENCY, HEALTH CLEARANCE, ART ED 225(P), 250(P), 325(P), 375(P); CONC REG ART ED 425 ; ; ADDITIONAL PRACTICUM FOR EACH OF THE THREE SECTIONS. IGNORE SASI TIME CONFLICT MESSAGES FOR CONC ENROLLMENT IN ART ED 426 & 425,section_listing,e,La 803,T,Acad Staff,bldg_and_rm,ART,179
root,course_listing,,176-426,STUDENT TEACHING IN ART II: SECONDARY LEVELS,5,U,; ; PREREQ: ART ED MAJORS & ART CERTIF STUDENTS (EDCS-9) ONLY; DEPT GPA REQUIREMENTS, ENGLISH PROFICIENCY, HEALTH CLEARANCE, ART ED 225(P), 250(P), 325(P), 375(P); CONC REG ART ED 425 ; ; ADDITIONAL PRACTICUM FOR EACH OF THE THREE SECTIONS. IGNORE SASI TIME CONFLICT MESSAGES FOR CONC ENROLLMENT IN ART ED 426 & 425,section_listing,e,La 804,T,Acad Staff,bldg_and_rm,ART,179
root,course_listing,,176-920,RESEARCH METHODS IN ART EDUCATION,3,G,; ; PREREQ: GRAD ST; CONS INSTR. COMPLETION OF 24 GRAD CR IN DEGREE PROGRAM,section_listing,e,Se 001,T,Baker,bldg_and_rm,ART,151
root,course_listing,,180-101,ANCIENT AND MEDIEVAL ART AND ARCHITECTURE,3,U,; (HU) PREREQ: NONE ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 403 & ANY DS 620-623,section_listing,,Lc 401,MW,Waldbaum,bldg_and_rm,CHM,180
root,course_listing,,180-101,ANCIENT AND MEDIEVAL ART AND ARCHITECTURE,3,U,; (HU) PREREQ: NONE ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 403 & ANY DS 620-623,section_listing,e,Lc 403,TR,Wenzlaff,bldg_and_rm,MIT,191
root,course_listing,,180-101,ANCIENT AND MEDIEVAL ART AND ARCHITECTURE,3,U,; (HU) PREREQ: NONE ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 403 & ANY DS 620-623,section_listing,,Ds 601,M,Sawinski,bldg_and_rm,MIT,158
root,course_listing,,180-101,ANCIENT AND MEDIEVAL ART AND ARCHITECTURE,3,U,; (HU) PREREQ: NONE ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 403 & ANY DS 620-623,section_listing,,Ds 602,M,Sawinski,bldg_and_rm,MIT,158
root,course_listing,,180-101,ANCIENT AND MEDIEVAL ART AND ARCHITECTURE,3,U,; (HU) PREREQ: NONE ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 403 & ANY DS 620-623,section_listing,,Ds 603,W,Sawinski,bldg_and_rm,MIT,158
root,course_listing,,180-101,ANCIENT AND MEDIEVAL ART AND ARCHITECTURE,3,U,; (HU) PREREQ: NONE ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 403 & ANY DS 620-623,section_listing,,Ds 604,W,Flaig,bldg_and_rm,MIT,158
root,course_listing,,180-101,ANCIENT AND MEDIEVAL ART AND ARCHITECTURE,3,U,; (HU) PREREQ: NONE ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 403 & ANY DS 620-623,section_listing,,Ds 605,T,Flaig,bldg_and_rm,MIT,158
root,course_listing,,180-101,ANCIENT AND MEDIEVAL ART AND ARCHITECTURE,3,U,; (HU) PREREQ: NONE ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 403 & ANY DS 620-623,section_listing,,Ds 606,F,Flaig,bldg_and_rm,MIT,158
root,course_listing,,180-101,ANCIENT AND MEDIEVAL ART AND ARCHITECTURE,3,U,; (HU) PREREQ: NONE ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 403 & ANY DS 620-623,section_listing,,Ds 607,R,Sawinski,bldg_and_rm,MIT,158
root,course_listing,,180-101,ANCIENT AND MEDIEVAL ART AND ARCHITECTURE,3,U,; (HU) PREREQ: NONE ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 403 & ANY DS 620-623,section_listing,,Ds 608,M,Flaig,bldg_and_rm,MIT,158
root,course_listing,,180-101,ANCIENT AND MEDIEVAL ART AND ARCHITECTURE,3,U,; (HU) PREREQ: NONE ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 403 & ANY DS 620-623,section_listing,e,Ds 620,T,Bedalov,bldg_and_rm,MIT,158
root,course_listing,,180-101,ANCIENT AND MEDIEVAL ART AND ARCHITECTURE,3,U,; (HU) PREREQ: NONE ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 403 & ANY DS 620-623,section_listing,e,Ds 621,T,Bedalov,bldg_and_rm,MIT,158
root,course_listing,,180-101,ANCIENT AND MEDIEVAL ART AND ARCHITECTURE,3,U,; (HU) PREREQ: NONE ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 403 & ANY DS 620-623,section_listing,e,Ds 622,R,Bedalov,bldg_and_rm,MIT,158
root,course_listing,,180-101,ANCIENT AND MEDIEVAL ART AND ARCHITECTURE,3,U,; (HU) PREREQ: NONE ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 403 & ANY DS 620-623,section_listing,e,Ds 623,R,Bedalov,bldg_and_rm,MIT,158
root,course_listing,,180-102,RENAISSANCE TO MODERN ART AND ARCHITECTURE,3,U,; (HU) PREREQ: NONE ; ; ENROL IN LC 402 & ANY DS 610-617,section_listing,,Lc 402,TR,Bendiner,bldg_and_rm,CHM,180
root,course_listing,,180-102,RENAISSANCE TO MODERN ART AND ARCHITECTURE,3,U,; (HU) PREREQ: NONE ; ; ENROL IN LC 402 & ANY DS 610-617,section_listing,,Ds 610,T,Laczkowski,bldg_and_rm,MIT,158
root,course_listing,,180-102,RENAISSANCE TO MODERN ART AND ARCHITECTURE,3,U,; (HU) PREREQ: NONE ; ; ENROL IN LC 402 & ANY DS 610-617,section_listing,,Ds 611,F,Runkle,bldg_and_rm,MIT,158
root,course_listing,,180-102,RENAISSANCE TO MODERN ART AND ARCHITECTURE,3,U,; (HU) PREREQ: NONE ; ; ENROL IN LC 402 & ANY DS 610-617,section_listing,,Ds 612,R,Runkle,bldg_and_rm,MIT,158
root,course_listing,,180-102,RENAISSANCE TO MODERN ART AND ARCHITECTURE,3,U,; (HU) PREREQ: NONE ; ; ENROL IN LC 402 & ANY DS 610-617,section_listing,,Ds 613,R,Runkle,bldg_and_rm,MIT,158
root,course_listing,,180-102,RENAISSANCE TO MODERN ART AND ARCHITECTURE,3,U,; (HU) PREREQ: NONE ; ; ENROL IN LC 402 & ANY DS 610-617,section_listing,,Ds 614,M,Laczkowski,bldg_and_rm,MIT,158
root,course_listing,,180-102,RENAISSANCE TO MODERN ART AND ARCHITECTURE,3,U,; (HU) PREREQ: NONE ; ; ENROL IN LC 402 & ANY DS 610-617,section_listing,,Ds 615,W,Laczkowski,bldg_and_rm,MIT,158
root,course_listing,,180-102,RENAISSANCE TO MODERN ART AND ARCHITECTURE,3,U,; (HU) PREREQ: NONE ; ; ENROL IN LC 402 & ANY DS 610-617,section_listing,,Ds 616,W,Laczkowski,bldg_and_rm,MIT,158
root,course_listing,,180-102,RENAISSANCE TO MODERN ART AND ARCHITECTURE,3,U,; (HU) PREREQ: NONE ; ; ENROL IN LC 402 & ANY DS 610-617,section_listing,,Ds 617,T,Runkle,bldg_and_rm,MIT,158
root,course_listing,,180-104,AFRICAN, NEW WORLD AND OCEANIC ART AND ARCHITECTURE,3,U,; (HU) PREREQ: NONE,section_listing,,Se 001,TR,Stone,bldg_and_rm,MIT,195
root,course_listing,#,216-434,DATA BASE MANAGEMENT SYSTEMS,3,U,; ; PREREQ: JR ST; GRADE OF C OR BETTER IN BUS ADM 335(P),section_listing,,Se 001,TR,Sinha,bldg_and_rm,BUS,N126
root,course_listing,#,216-434,DATA BASE MANAGEMENT SYSTEMS,3,U,; ; PREREQ: JR ST; GRADE OF C OR BETTER IN BUS ADM 335(P),section_listing,e,Se 002,R,Darnieder,bldg_and_rm,BUS,N120
root,course_listing,,180-205,HISTORY OF FILM I: DEVELOPMENT OF AN ART,3,U,; (HU) PREREQ: NONE ; ; ENROL IN LC 404 & ANY DS 625-628,section_listing,,Lc 404,MW,Mellencamp,bldg_and_rm,MIT,191
root,course_listing,,180-205,HISTORY OF FILM I: DEVELOPMENT OF AN ART,3,U,; (HU) PREREQ: NONE ; ; ENROL IN LC 404 & ANY DS 625-628,section_listing,,Ds 625,M,Poster,bldg_and_rm,MIT,158
root,course_listing,,180-205,HISTORY OF FILM I: DEVELOPMENT OF AN ART,3,U,; (HU) PREREQ: NONE ; ; ENROL IN LC 404 & ANY DS 625-628,section_listing,,Ds 626,M,Poster,bldg_and_rm,MIT,158
root,course_listing,,180-205,HISTORY OF FILM I: DEVELOPMENT OF AN ART,3,U,; (HU) PREREQ: NONE ; ; ENROL IN LC 404 & ANY DS 625-628,section_listing,,Ds 627,W,Poster,bldg_and_rm,MIT,158
root,course_listing,,180-205,HISTORY OF FILM I: DEVELOPMENT OF AN ART,3,U,; (HU) PREREQ: NONE ; ; ENROL IN LC 404 & ANY DS 625-628,section_listing,,Ds 628,W,Poster,bldg_and_rm,MIT,158
root,course_listing,,180-306,FILM ANALYSIS II: METHOD AND THEORY,3,U/G,; (302) PREREQ: JR ST,section_listing,,Se 001,T,Mellencamp,bldg_and_rm,MIT,191
