root,course_listing,note,course,title,credits,level,restrictions,section_listing,section_note,section,days,instructor,hours,start,end
root,course_listing,#,216-360,PRINCIPLES OF MARKETING,3,U,; ; PREREQ: JR ST; ECON 104(P) ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 402 & EITHER DS 609 OR 610,section_listing,,Ds 601,R,TA,hours,,8:30am
root,course_listing,#,216-360,PRINCIPLES OF MARKETING,3,U,; ; PREREQ: JR ST; ECON 104(P) ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 402 & EITHER DS 609 OR 610,section_listing,,Ds 602,F,TA,hours,,8:30am
root,course_listing,#,216-360,PRINCIPLES OF MARKETING,3,U,; ; PREREQ: JR ST; ECON 104(P) ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 402 & EITHER DS 609 OR 610,section_listing,,Ds 603,R,TA,hours,,9:30am
root,course_listing,#,216-360,PRINCIPLES OF MARKETING,3,U,; ; PREREQ: JR ST; ECON 104(P) ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 402 & EITHER DS 609 OR 610,section_listing,,Ds 604,F,TA,hours,,9:30am
root,course_listing,#,216-360,PRINCIPLES OF MARKETING,3,U,; ; PREREQ: JR ST; ECON 104(P) ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 402 & EITHER DS 609 OR 610,section_listing,,Ds 605,R,TA,hours,,10:30am
root,course_listing,#,216-360,PRINCIPLES OF MARKETING,3,U,; ; PREREQ: JR ST; ECON 104(P) ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 402 & EITHER DS 609 OR 610,section_listing,,Ds 606,F,TA,hours,,10:30am
root,course_listing,#,216-360,PRINCIPLES OF MARKETING,3,U,; ; PREREQ: JR ST; ECON 104(P) ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 402 & EITHER DS 609 OR 610,section_listing,,Ds 607,R,TA,hours,,11:30am
root,course_listing,#,216-360,PRINCIPLES OF MARKETING,3,U,; ; PREREQ: JR ST; ECON 104(P) ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 402 & EITHER DS 609 OR 610,section_listing,,Ds 608,F,TA,hours,,11:30am
root,course_listing,#,216-360,PRINCIPLES OF MARKETING,3,U,; ; PREREQ: JR ST; ECON 104(P) ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 402 & EITHER DS 609 OR 610,section_listing,e,Ds 609,T,TA,hours,7:20pm,8:10pm
root,course_listing,#,216-360,PRINCIPLES OF MARKETING,3,U,; ; PREREQ: JR ST; ECON 104(P) ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 402 & EITHER DS 609 OR 610,section_listing,e,Ds 610,T,TA,hours,7:20pm,8:10pm
root,course_listing,,754-411,MECHANICS,4,U/G,; ; PREREQ: JR ST; PHYSICS 210(NP) OR 220(NP); PHYSICS 270(260)(P), 370(P), OR EQUIV,section_listing,,Se 001,MWFR,Snider,hours,8:30am 9:30am,11:20am
root,course_listing,,754-441,QUANTUM PHYSICS I,4,U/G,; ; PREREQ: JR ST; PHYSICS 309(221)(NP); MATH 321(C),section_listing,,Se 001,MWFW,Lyman,hours,,9:30am 2:30pm
root,course_listing,,754-497,STUDY ABROAD,1-12,U,; ; RETAKABLE W/CHG IN TOPIC. PREREQ: ACCEPTANCE FOR STUDY ABROAD PROG ; ; STUDY ABROAD REQUIRES ACCEPTANCE IN UWM-SPONSORED PROG. CONTACT L&S OVERSEAS PROG, GAR 107, 229-5182,section_listing,,Se 101,,Faculty,hours,,To be Arranged
root,course_listing,,754-501,SPECIAL TOPICS-MATHEMATICAL MODELS OF PHYSICAL PROBLEMS,3,U/G,; ; PREREQ: JR ST; PHYSICS 208(P) OR 210(P), & MATH 322(P),section_listing,,Se 001,MWF,Allen,hours,,12:30pm
root,course_listing,,754-531,INTRODUCTION TO QUANTUM MECHANICS,3,U/G,; ; PREREQ: JR ST; PHYSICS 441(P) & DIFFERENTIAL EQUATIONS,section_listing,,Se 001,MWF,Agterberg,hours,,9:30am
root,course_listing,,754-551,INTRODUCTION TO SOLID STATE PHYSICS I,3,U/G,; ; PREREQ: JR ST; PHYSICS 427(P) & 421(P),section_listing,,Se 001,MWF,Sarma,hours,,11:30am
root,course_listing,,754-575,VACUUM SCIENCE AND TECHNOLOGY,3,U/G,; ; PREREQ: JR ST & PHYSICS 341(P) OR 441(P),section_listing,,Se 001,MWF,Li,hours,,1:30pm
root,course_listing,,754-610,THE ART AND SCIENCE OF TEACHING PHYSICS,1,U/G,; ; PREREQ: APPT AS UNDERGRAD TA OR GRAD ST,section_listing,,Se 001,TR,Pauli,hours,1:30pm,2:45pm
root,course_listing,,754-711,THEORETICAL PHYSICS-DYNAMICS,3,G,; ; PREREQ: GRAD ST; MATH 321(C) OR 322(C); OR 701(C) OR 702(C),section_listing,,Se 001,MWF,Snider,hours,,10:30am
root,course_listing,,156-543,CROSS-CULTURAL STUDY OF RELIGION,3,U/G,; ; PREREQ: JR ST,section_listing,,Se 001,TR,Hansen,hours,12:30pm,1:45pm
root,course_listing,,754-900,COLLOQUIUM,1,G,; ; PREREQ: GRAD ST,section_listing,,Se 001,F,Agterberg,hours,3:00pm,3:50pm
root,course_listing,,774-236,POLISH CULTURE IN ITS HISTORICAL SETTING,3,U,; (HU) MAY BE USED TO REPEAT GEOG 236. PREREQ: NONE,section_listing,,Se 001,MWF,Mikos,hours,,8:30am
root,course_listing,,774-297,STUDY ABROAD,1-12,U,; ; RETAKABLE W/CHG IN TOPIC. PREREQ: ACCEPTANCE FOR STUDY ABROAD PROG ; ; STUDY ABROAD REQUIRES ACCEPTANCE IN UWM-SPONSORED PROG. CONTACT L&S OVERSEAS PROG, GAR 107, 229-5182,section_listing,,Se 101,,Faculty,hours,,To be Arranged
root,course_listing,,774-497,STUDY ABROAD,1-12,U,; ; RETAKABLE W/CHG IN TOPIC. PREREQ: ACCEPTANCE FOR STUDY ABROAD PROG ; ; STUDY ABROAD REQUIRES ACCEPTANCE IN UWM-SPONSORED PROG. CONTACT L&S OVERSEAS PROG, GAR 107, 229-5182,section_listing,,Se 101,,Faculty,hours,,To be Arranged
root,course_listing,,778-103,INTRODUCTION TO POLITICAL SCIENCE,3,U,; (SS) PREREQ: NONE ; ; ENROL IN LC 401 & ANY DS 601-608,section_listing,,Lc 401,MW,Krishnan,hours,,10:30am
root,course_listing,,778-103,INTRODUCTION TO POLITICAL SCIENCE,3,U,; (SS) PREREQ: NONE ; ; ENROL IN LC 401 & ANY DS 601-608,section_listing,,Ds 601,M,TA,hours,,2:30pm
root,course_listing,,778-103,INTRODUCTION TO POLITICAL SCIENCE,3,U,; (SS) PREREQ: NONE ; ; ENROL IN LC 401 & ANY DS 601-608,section_listing,,Ds 602,T,TA,hours,,10:30am
root,course_listing,,778-103,INTRODUCTION TO POLITICAL SCIENCE,3,U,; (SS) PREREQ: NONE ; ; ENROL IN LC 401 & ANY DS 601-608,section_listing,e,Ds 603,W,TA,hours,,4:30pm
root,course_listing,,778-103,INTRODUCTION TO POLITICAL SCIENCE,3,U,; (SS) PREREQ: NONE ; ; ENROL IN LC 401 & ANY DS 601-608,section_listing,,Ds 604,W,TA,hours,,1:30pm
root,course_listing,,778-103,INTRODUCTION TO POLITICAL SCIENCE,3,U,; (SS) PREREQ: NONE ; ; ENROL IN LC 401 & ANY DS 601-608,section_listing,,Ds 605,R,TA,hours,,12:30pm
root,course_listing,,778-103,INTRODUCTION TO POLITICAL SCIENCE,3,U,; (SS) PREREQ: NONE ; ; ENROL IN LC 401 & ANY DS 601-608,section_listing,,Ds 606,R,TA,hours,,3:30pm
root,course_listing,,778-103,INTRODUCTION TO POLITICAL SCIENCE,3,U,; (SS) PREREQ: NONE ; ; ENROL IN LC 401 & ANY DS 601-608,section_listing,,Ds 607,F,TA,hours,,11:30am
root,course_listing,,778-103,INTRODUCTION TO POLITICAL SCIENCE,3,U,; (SS) PREREQ: NONE ; ; ENROL IN LC 401 & ANY DS 601-608,section_listing,,Ds 608,W,TA,hours,,8:30am
root,course_listing,,778-104,INTRODUCTION TO AMERICAN GOVERNMENT AND POLITICS,3,U,; (SS) PREREQ: NONE ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 402 ONLY,section_listing,,Lc 401,MW,Dolan,hours,,9:30am
root,course_listing,,778-104,INTRODUCTION TO AMERICAN GOVERNMENT AND POLITICS,3,U,; (SS) PREREQ: NONE ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 402 ONLY,section_listing,e,Lc 402,M,Faculty,hours,4:30pm,7:10pm
root,course_listing,,778-104,INTRODUCTION TO AMERICAN GOVERNMENT AND POLITICS,3,U,; (SS) PREREQ: NONE ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 402 ONLY,section_listing,,Ds 601,M,TA,hours,,1:30pm
root,course_listing,,778-104,INTRODUCTION TO AMERICAN GOVERNMENT AND POLITICS,3,U,; (SS) PREREQ: NONE ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 402 ONLY,section_listing,,Ds 602,T,TA,hours,,9:30am
root,course_listing,,778-104,INTRODUCTION TO AMERICAN GOVERNMENT AND POLITICS,3,U,; (SS) PREREQ: NONE ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 402 ONLY,section_listing,,Ds 603,W,TA,hours,,3:30pm
root,course_listing,,778-104,INTRODUCTION TO AMERICAN GOVERNMENT AND POLITICS,3,U,; (SS) PREREQ: NONE ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 402 ONLY,section_listing,,Ds 604,W,TA,hours,,12:30pm
root,course_listing,,778-104,INTRODUCTION TO AMERICAN GOVERNMENT AND POLITICS,3,U,; (SS) PREREQ: NONE ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 402 ONLY,section_listing,,Ds 605,R,TA,hours,,11:30am
root,course_listing,,778-104,INTRODUCTION TO AMERICAN GOVERNMENT AND POLITICS,3,U,; (SS) PREREQ: NONE ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 402 ONLY,section_listing,,Ds 606,R,TA,hours,,2:30pm
root,course_listing,,778-104,INTRODUCTION TO AMERICAN GOVERNMENT AND POLITICS,3,U,; (SS) PREREQ: NONE ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 402 ONLY,section_listing,,Ds 607,F,TA,hours,,10:30am
root,course_listing,,778-104,INTRODUCTION TO AMERICAN GOVERNMENT AND POLITICS,3,U,; (SS) PREREQ: NONE ; ; ENROL IN LC 401 & ANY DS 601-608; OR ENROL IN LC 402 ONLY,section_listing,,Ds 608,M,TA,hours,,12:30pm
root,course_listing,,778-105,STATE POLITICS,3,U,; (SS) PREREQ: NONE,section_listing,,Se 001,TR,Ihrke,hours,9:30am,10:45am
root,course_listing,,778-106,POLITICS OF THE WORLD'S NATIONS,3,U,; (SS) SATISFIES L&S INTERNATIONAL REQUIREMENT. PREREQ: NONE,section_listing,,Se 001,TR,Handelman,hours,12:30pm,1:45pm
root,course_listing,,156-566,ARCHAEOLOGICAL ANALYSIS AND REPORT PREPARATION,3or6,U/G,; ; RETAKEABLE TO MAX OF 9 CR. PREREQ: JR ST; PREVIOUS ARCHAEOLOGY COURSE,section_listing,e,Se 001,M,Jeske,hours,5:30pm,8:10pm
root,course_listing,,778-175,INTRODUCTION TO INTERNATIONAL RELATIONS,3,U,; (SS) SATISFIES L&S INTERNATIONAL REQUIREMENT. PREREQ: NONE,section_listing,e,Se 001,T,Horowitz,hours,6:30pm,9:10pm
root,course_listing,,778-175,INTRODUCTION TO INTERNATIONAL RELATIONS,3,U,; (SS) SATISFIES L&S INTERNATIONAL REQUIREMENT. PREREQ: NONE,section_listing,,Se 002,MWF,Heo,hours,,11:30am
root,course_listing,,778-215,ETHNICITY, RELIGION AND RACE IN AMERICAN POLITICS,3,U,; (SS&amp;) PREREQ: NONE ; (474) ;,section_listing,,Se 001,TR,Pienkos,hours,9:30am,10:45am
root,course_listing,,778-243,PUBLIC ADMINISTRATION,3,U,; (SS) PREREQ: NONE,section_listing,,Se 001,MWF,Hatch,hours,,10:30am
root,course_listing,,778-250,LAW AND SOCIETY,3,U,; ; PREREQ: SOPH ST OR ONE COURSE IN POL SCI,section_listing,e,Se 001,TR,Esenberg,hours,4:30pm,5:45pm
root,course_listing,,778-297,STUDY ABROAD,1-12,U,; ; RETAKABLE W/TOPIC CHG. PREREQ: ACCEPTANCE FOR STUDY ABROAD PROG ; ; STUDY ABROAD REQUIRES ACCEPTANCE IN UWM-SPONSORED PROG. CONTACT L&S OVERSEAS PROG, GAR 107, 229-5182,section_listing,,Se 101,,Faculty,hours,,To be Arranged
root,course_listing,,778-310,POLITICS OF THE SOVIET UNION AND ITS SUCCESSOR STATES,3,U/G,; ; SATISFIES L&S INTERNATIONAL REQUIREMENT. PREREQ: JR ST,section_listing,,Se 001,TR,Pienkos,hours,2:30pm,3:45pm
root,course_listing,,778-320,POLITICS OF DEVELOPING COUNTRIES,3,U/G,; ; SATISFIES L&S INTERNATIONAL REQUIREMENT. PREREQ: JR ST,section_listing,,Se 001,TR,Van Dyke,hours,11:05am,12:20pm
root,course_listing,,778-325,LATIN AMERICAN POLITICS,3,U/G,; (630) SATISFIES L&S INTERNATIONAL REQUIREMENT. PREREQ: JR ST,section_listing,,Se 001,TR,Handelman,hours,9:30am,10:45am
root,course_listing,,778-365,THEORIES AND METHODS IN INTERNATIONAL POLITICS,3,U/G,; ; PREREQ: JR ST,section_listing,,Se 001,MWF,Heo,hours,,9:30am
root,course_listing,,156-568,INTRODUCTION TO ANTHROPOLOGICAL STATISTICS,3,U/G,; ; PREREQ: JR ST; PREVIOUS ANTHRO COURSE OR CONS INSTR,section_listing,,Se 001,MW,Gray,hours,1:30pm,2:45pm
root,course_listing,,778-370,INTERNATIONAL CONFLICT,3,U/G,; ; SATISFIES L&S INTERNATIONAL REQUIREMENT. PREREQ: JR ST,section_listing,,Se 001,TR,Garnham,hours,11:05am,12:20pm
root,course_listing,,778-382,MODERN POLITICAL THOUGHT,3,U/G,; (502) PREREQ: JR ST,section_listing,,Se 001,TR,Browne,hours,11:05am,12:20pm
root,course_listing,,778-385,AMERICAN POLITICAL THOUGHT,3,U/G,; (565) PREREQ: JR ST,section_listing,e,Se 001,W,Meckstroth,hours,6:30pm,9:10pm
root,course_listing,,778-386,CONTEMPORARY POLITICAL THEORY,3,U/G,; ; PREREQ: JR ST,section_listing,,Se 001,TR,Nardin,hours,8:05am,9:20am
root,course_listing,,778-411,CONSTITUTIONAL LAW: GOVERNMENT POWERS AND FEDERALISM,3,U/G,; ; PREREQ: JR ST,section_listing,,Se 001,MWF,Krishnan,hours,,11:30am
root,course_listing,,778-412,CONSTITUTIONAL LAW: CIVIL RIGHTS AND LIBERTIES,3,U/G,; ; PREREQ: JR ST,section_listing,e,Se 001,M,Daniels,hours,6:30pm,9:10pm
root,course_listing,,778-419,CONSTITUTIONAL INTERPRETATION,3,U/G,; ; PREREQ: POL SCI 411(P) OR 412(P),section_listing,,Se 001,TR,Krishnan,hours,12:30pm,1:45pm
root,course_listing,,778-444,POLITICS AND THE BUREAUCRACY,3,U/G,; ; PREREQ: JR ST,section_listing,,Se 001,TR,Faculty,hours,11:05am,12:20pm
root,course_listing,,778-497,STUDY ABROAD,1-12,U,; ; RETAKABLE W/TOPIC CHG. PREREQ: ACCEPTANCE FOR STUDY ABROAD PROG ; ; STUDY ABROAD REQUIRES ACCEPTANCE IN UWM-SPONSORED PROG. CONTACT L&S OVERSEAS PROG, GAR 107, 229-5182,section_listing,,Se 101,,Faculty,hours,,To be Arranged
root,course_listing,#+,778-500,CAPSTONE SEMINAR IN POLITICAL SCIENCE,3,U,; ; SATISFIES L&S SEMINAR REQUIREMENT. PREREQ: SR ST,section_listing,,Se 001,T,Ethridge,hours,1:30pm,4:10pm
root,course_listing,,778-630,BUDGETING AND FINANCE IN THE PUBLIC SECTOR,3,U/G,; ; JOINTLY-OFFERED W/ & REPEAT OF URBPLAN 630. PREREQ: SR ST OR CONS INSTR,section_listing,e,Se 001,R,Faculty,hours,6:30pm,9:10pm
root,course_listing,,778-700,SCOPE AND METHODS OF POLITICAL SCIENCE I,3,G,; (875) PREREQ: GRAD ST,section_listing,e,Se 001,R,Ethridge,hours,4:30pm,7:10pm
root,course_listing,,778-701,TECHNIQUES OF POLITICAL SCIENCE RESEARCH,3,G,; (817) PREREQ: GRAD ST; ONE UNDERGRAD STATS COURSE OR CONS INSTR,section_listing,e,Se 001,T,Holbrook,hours,4:30pm,7:10pm
root,course_listing,,778-720,THEORETICAL AND METHODOLOGICAL ISSUES OF COMPARATIVE POLITICS,3,G,; ; PREREQ: GRAD ST; POL SCI 702(P),section_listing,e,Se 001,T,Browne,hours,4:30pm,7:10pm
root,course_listing,,778-750,SEMINAR IN THE STUDY OF AMERICAN POLITICAL BEHAVIOR,3,G,; ; PREREQ: GRAD ST,section_listing,,Se 001,R,Holbrook,hours,1:30pm,4:10pm
root,course_listing,,778-763,SCOPE AND DYNAMICS OF PUBLIC ADMINISTRATION,3,G,; ; PREREQ: GRAD ST,section_listing,e,Se 001,W,Ihrke,hours,6:30pm,9:10pm
root,course_listing,,778-789,THEORY AND ROLE OF NONPROFIT ORGANIZATIONS,3,G,; ; PREREQ: GRAD ST,section_listing,e,Se 001,T,Lee,hours,4:30pm,7:10pm
root,course_listing,,778-921,PUBLIC SERVICE ADMINISTRATIVE INTERNSHIP,3,G,; ; PREREQ: GRAD ST; CONS INSTR,section_listing,,Se 001,W,Hatch,hours,3:30pm,5:20pm
root,course_listing,,778-953,SEMINAR IN AMERICAN FOREIGN POLICY,3,G,; ; PREREQ: GRAD ST,section_listing,,Se 001,T,Garnham,hours,1:30pm,2:45pm
root,course_listing,,782-103,FIRST-SEMESTER PORTUGUESE,4,U,; ; PREREQ: NONE ; ; ENROL IN SE 001 & LA 801,section_listing,,Se 001,MTWF,Berg,hours,,9:30am
root,course_listing,,782-103,FIRST-SEMESTER PORTUGUESE,4,U,; ; PREREQ: NONE ; ; ENROL IN SE 001 & LA 801,section_listing,,La 801,R,Berg,hours,9:30am,10:30am
root,course_listing,,782-297,STUDY ABROAD,1-12,U,; ; RETAKABLE W/CHG IN TOPIC. PREREQ: ACCEPTANCE FOR STUDY ABROAD PROG ; ; STUDY ABROAD REQUIRES ACCEPTANCE IN UWM-SPONSORED PROG. CONTACT L&S OVERSEAS PROG, GAR 107, 229-5182,section_listing,,Se 101,,Faculty,hours,,To be Arranged
root,course_listing,,782-497,STUDY ABROAD,1-12,U,; ; RETAKABLE W/CHG IN TOPIC. PREREQ: ACCEPTANCE FOR STUDY ABROAD PROG ; ; STUDY ABROAD REQUIRES ACCEPTANCE IN UWM-SPONSORED PROG. CONTACT L&S OVERSEAS PROG, GAR 107, 229-5182,section_listing,,Se 101,,Faculty,hours,,To be Arranged
root,course_listing,,820-210,PSYCHOLOGICAL STATISTICS,4,U,; ; PREREQ: PSYCH 101(P) ; ; ENROL IN LC 401 & ANY LA 801-809,section_listing,,Lc 401,TR,Nerenberg,hours,8:05am,9:20am
root,course_listing,,820-210,PSYCHOLOGICAL STATISTICS,4,U,; ; PREREQ: PSYCH 101(P) ; ; ENROL IN LC 401 & ANY LA 801-809,section_listing,,La 801,MM,TATA,hours,,10:30am 11:30am
root,course_listing,,820-210,PSYCHOLOGICAL STATISTICS,4,U,; ; PREREQ: PSYCH 101(P) ; ; ENROL IN LC 401 & ANY LA 801-809,section_listing,,La 802,MM,TATA,hours,,11:30am 12:30pm
root,course_listing,,820-210,PSYCHOLOGICAL STATISTICS,4,U,; ; PREREQ: PSYCH 101(P) ; ; ENROL IN LC 401 & ANY LA 801-809,section_listing,,La 803,TT,TATA,hours,,9:30am 10:30am
root,course_listing,,820-210,PSYCHOLOGICAL STATISTICS,4,U,; ; PREREQ: PSYCH 101(P) ; ; ENROL IN LC 401 & ANY LA 801-809,section_listing,,La 804,TT,TATA,hours,,1:30pm 2:30pm
root,course_listing,,820-210,PSYCHOLOGICAL STATISTICS,4,U,; ; PREREQ: PSYCH 101(P) ; ; ENROL IN LC 401 & ANY LA 801-809,section_listing,,La 805,WW,TATA,hours,,11:30am 12:30pm
root,course_listing,,820-210,PSYCHOLOGICAL STATISTICS,4,U,; ; PREREQ: PSYCH 101(P) ; ; ENROL IN LC 401 & ANY LA 801-809,section_listing,,La 807,RR,TATA,hours,,1:30pm 2:30pm
root,course_listing,,820-210,PSYCHOLOGICAL STATISTICS,4,U,; ; PREREQ: PSYCH 101(P) ; ; ENROL IN LC 401 & ANY LA 801-809,section_listing,,La 808,RR,TATA,hours,,10:30am 11:30am
root,course_listing,,820-210,PSYCHOLOGICAL STATISTICS,4,U,; ; PREREQ: PSYCH 101(P) ; ; ENROL IN LC 401 & ANY LA 801-809,section_listing,,La 809,WW,TA,hours,,9:30am 10:30am
root,course_listing,,820-230,SOCIAL BEHAVIOR,3,U,; (SS) PREREQ: PSYCH 101(P) ; ; ENROL IN LC 401 AND ANY DS 601-606,section_listing,,Lc 401,TR,Norbury,hours,,12:30pm
root,course_listing,,820-230,SOCIAL BEHAVIOR,3,U,; (SS) PREREQ: PSYCH 101(P) ; ; ENROL IN LC 401 AND ANY DS 601-606,section_listing,,Ds 601,F,TA,hours,,8:30am
root,course_listing,,820-230,SOCIAL BEHAVIOR,3,U,; (SS) PREREQ: PSYCH 101(P) ; ; ENROL IN LC 401 AND ANY DS 601-606,section_listing,,Ds 602,M,TA,hours,,12:30pm
root,course_listing,,820-230,SOCIAL BEHAVIOR,3,U,; (SS) PREREQ: PSYCH 101(P) ; ; ENROL IN LC 401 AND ANY DS 601-606,section_listing,,Ds 603,M,TA,hours,,3:30pm
root,course_listing,,820-230,SOCIAL BEHAVIOR,3,U,; (SS) PREREQ: PSYCH 101(P) ; ; ENROL IN LC 401 AND ANY DS 601-606,section_listing,,Ds 604,F,TA,hours,,9:30am
root,course_listing,,820-230,SOCIAL BEHAVIOR,3,U,; (SS) PREREQ: PSYCH 101(P) ; ; ENROL IN LC 401 AND ANY DS 601-606,section_listing,,Ds 605,M,TA,hours,,1:30pm
root,course_listing,,820-230,SOCIAL BEHAVIOR,3,U,; (SS) PREREQ: PSYCH 101(P) ; ; ENROL IN LC 401 AND ANY DS 601-606,section_listing,e,Ds 606,M,TA,hours,,4:30pm
root,course_listing,,820-254,PHYSIOLOGICAL PSYCHOLOGY,3,U,; (SS) PREREQ: PSYCH 101(P) ; ; ENROL IN LC 401 & ANY DS 601-609,section_listing,,Lc 401,MW,Helmstetter,hours,,9:30am
root,course_listing,,820-254,PHYSIOLOGICAL PSYCHOLOGY,3,U,; (SS) PREREQ: PSYCH 101(P) ; ; ENROL IN LC 401 & ANY DS 601-609,section_listing,,Ds 601,W,TA,hours,,8:30am
root,course_listing,,820-254,PHYSIOLOGICAL PSYCHOLOGY,3,U,; (SS) PREREQ: PSYCH 101(P) ; ; ENROL IN LC 401 & ANY DS 601-609,section_listing,,Ds 602,W,TA,hours,,12:30pm
root,course_listing,,820-254,PHYSIOLOGICAL PSYCHOLOGY,3,U,; (SS) PREREQ: PSYCH 101(P) ; ; ENROL IN LC 401 & ANY DS 601-609,section_listing,,Ds 603,T,TA,hours,,12:30pm
root,course_listing,,820-254,PHYSIOLOGICAL PSYCHOLOGY,3,U,; (SS) PREREQ: PSYCH 101(P) ; ; ENROL IN LC 401 & ANY DS 601-609,section_listing,,Ds 604,R,TA,hours,,8:30am
root,course_listing,,820-254,PHYSIOLOGICAL PSYCHOLOGY,3,U,; (SS) PREREQ: PSYCH 101(P) ; ; ENROL IN LC 401 & ANY DS 601-609,section_listing,,Ds 605,R,TA,hours,,12:30pm
root,course_listing,,820-254,PHYSIOLOGICAL PSYCHOLOGY,3,U,; (SS) PREREQ: PSYCH 101(P) ; ; ENROL IN LC 401 & ANY DS 601-609,section_listing,,Ds 606,R,TA,hours,,2:30pm
root,course_listing,,820-254,PHYSIOLOGICAL PSYCHOLOGY,3,U,; (SS) PREREQ: PSYCH 101(P) ; ; ENROL IN LC 401 & ANY DS 601-609,section_listing,,Ds 607,T,TA,hours,,1:30pm
root,course_listing,,820-254,PHYSIOLOGICAL PSYCHOLOGY,3,U,; (SS) PREREQ: PSYCH 101(P) ; ; ENROL IN LC 401 & ANY DS 601-609,section_listing,,Ds 608,W,TA,hours,,3:30pm
root,course_listing,,820-254,PHYSIOLOGICAL PSYCHOLOGY,3,U,; (SS) PREREQ: PSYCH 101(P) ; ; ENROL IN LC 401 & ANY DS 601-609,section_listing,e,Ds 609,W,TA,hours,,4:30pm
root,course_listing,,820-260,CHILD PSYCHOLOGY,3,U,; (SS) PREREQ: PSYCH 101(P) ; ; ENROL IN LC 401 & ANY DS 601-606,section_listing,,Lc 401,WF,Passman,hours,,11:30am
root,course_listing,,820-260,CHILD PSYCHOLOGY,3,U,; (SS) PREREQ: PSYCH 101(P) ; ; ENROL IN LC 401 & ANY DS 601-606,section_listing,,Ds 601,W,TA,hours,,1:30pm
root,course_listing,,820-260,CHILD PSYCHOLOGY,3,U,; (SS) PREREQ: PSYCH 101(P) ; ; ENROL IN LC 401 & ANY DS 601-606,section_listing,,Ds 602,M,TA,hours,,11:30am
root,course_listing,,820-260,CHILD PSYCHOLOGY,3,U,; (SS) PREREQ: PSYCH 101(P) ; ; ENROL IN LC 401 & ANY DS 601-606,section_listing,,Ds 603,F,TA,hours,,9:30am
root,course_listing,,820-260,CHILD PSYCHOLOGY,3,U,; (SS) PREREQ: PSYCH 101(P) ; ; ENROL IN LC 401 & ANY DS 601-606,section_listing,,Ds 604,F,TA,hours,,12:30pm
root,course_listing,,820-260,CHILD PSYCHOLOGY,3,U,; (SS) PREREQ: PSYCH 101(P) ; ; ENROL IN LC 401 & ANY DS 601-606,section_listing,,Ds 605,F,TA,hours,,10:30am
root,course_listing,,820-260,CHILD PSYCHOLOGY,3,U,; (SS) PREREQ: PSYCH 101(P) ; ; ENROL IN LC 401 & ANY DS 601-606,section_listing,,Ds 606,W,TA,hours,,12:30pm
root,course_listing,,820-297,STUDY ABROAD,1-12,U,; ; RETAKABLE W/CHG IN TOPIC. PREREQ: ACCEPTANCE FOR STUDY ABROAD PROG ; ; STUDY ABROAD REQUIRES ACCEPTANCE IN UWM-SPONSORED PROG. CONTACT L&S OVERSEAS PROG, GAR 107, 229-5182,section_listing,,Se 101,,Faculty,hours,,To be Arranged
root,course_listing,,820-320,PSYCHOLOGY OF WOMEN,3,U,; (SS) PREREQ: JR ST; PSYCH 101(P) ; ; ENROL IN SE 101 ONLY; OR ENROL IN LC 401 & ANY DS 601-606. WOMEN'S STUDIES COURSE,section_listing,,Lc 401,MW,Schaefer,hours,,1:30pm
root,course_listing,,820-320,PSYCHOLOGY OF WOMEN,3,U,; (SS) PREREQ: JR ST; PSYCH 101(P) ; ; ENROL IN SE 101 ONLY; OR ENROL IN LC 401 & ANY DS 601-606. WOMEN'S STUDIES COURSE,section_listing,,Ds 601,M,TA,hours,,11:30am
root,course_listing,,820-320,PSYCHOLOGY OF WOMEN,3,U,; (SS) PREREQ: JR ST; PSYCH 101(P) ; ; ENROL IN SE 101 ONLY; OR ENROL IN LC 401 & ANY DS 601-606. WOMEN'S STUDIES COURSE,section_listing,,Ds 602,M,TA,hours,,12:30pm
root,course_listing,,820-320,PSYCHOLOGY OF WOMEN,3,U,; (SS) PREREQ: JR ST; PSYCH 101(P) ; ; ENROL IN SE 101 ONLY; OR ENROL IN LC 401 & ANY DS 601-606. WOMEN'S STUDIES COURSE,section_listing,,Ds 603,M,TA,hours,,2:30pm
