metadata,nomenc,nomenc name,nom-item,nom-item code,desc,desc lang
metadata,nomenc,Program,nom-item,E4A,Program Unie pro vzdělávání, odbornou přípravu, mládež a sport (Erasmus pro všechny),cs
metadata,nomenc,Program,nom-item,E4A,Unionens program for uddannelse, erhvervsuddannelse, ungdom og sport (Erasmus for alle),da
metadata,nomenc,Program,nom-item,E4A,EU-Programm für allgemeine und berufliche Bildung, Jugend und Sport (Erasmus für alle),de
metadata,nomenc,Program,nom-item,E4A,Πρόγραμμα της Ένωσης για την εκπαίδευση, την κατάρτιση, τη νεολαία και τον αθλητισμό (Erasmus για όλους),el
metadata,nomenc,Program,nom-item,E4A,Programa de la Unión para la Educación, la Formación, la Juventud y el Deporte («Erasmus para todos»).,es
metadata,nomenc,Program,nom-item,E4A,ELi haridus-, koolitus-, noorte- ja spordiprogramm (Erasmus kõigile),et
metadata,nomenc,Program,nom-item,E4A,Unionin koulutus-, nuoriso- ja urheiluohjelma (Yhteinen Erasmus),fi
metadata,nomenc,Program,nom-item,E4A,Konkurentnost (razvijenije regije),hr
metadata,nomenc,Program,nom-item,E4A,Az Unió oktatási, képzési, ifjúsági és sportprogramja (Erasmus mindenkinek),hu
metadata,nomenc,Program,nom-item,E4A,Programma dell'Unione per l'istruzione, la formazione, la gioventù e lo sport (Erasmus per tutti),it
metadata,nomenc,Program,nom-item,E4A,Sąjungos švietimo, mokymo, jaunimo ir sporto programa „Erasmus visiems“,lt
metadata,nomenc,Program,nom-item,E4A,Savienības izglītības, arodmācības, jaunatnes un sporta programma (Erasmus visiem),lv
metadata,nomenc,Program,nom-item,E4A,Programm tal-Unjoni għall-Edukazzjoni, it-Taħriġ, iż-Żgħażagħ u l-Isport (Erasmus għal Kulħadd),mt
metadata,nomenc,Program,nom-item,E4A,Het programma van de Unie voor onderwijs, beroepsopleiding, jeugd en sport (Erasmus voor iedereen),nl
metadata,nomenc,Program,nom-item,E4A,Unijnym Program na rzecz kształcenia, szkolenia, młodzieży i sportu (Erasmus dla wszystkich),pl
metadata,nomenc,Program,nom-item,E4A,Programa da União para o Ensino, a Formação, a Juventude e o Desporto (Erasmus para Todos),pt
metadata,nomenc,Program,nom-item,E4A,Programul Uniunii pentru educație, formare, tineret și sport (Erasmus pentru toți),ro
metadata,nomenc,Program,nom-item,E4A,Program Únie pre vzdelávanie, odbornú prípravu, mládež a šport (Erasmus pre všetkých),sk
metadata,nomenc,Program,nom-item,E4A,Program Unije za izobraževanje, usposabljanje, mlade in šport (Erasmus za vse),sl
metadata,nomenc,Program,nom-item,E4A,Unionens program för allmän utbildning, yrkesutbildning, ungdom och idrott (Erasmus för alla),sv
metadata,nomenc,Program,nom-item,FEAD,Fund for European Aid to the Most Deprived (FEAD),en
metadata,nomenc,Program,nom-item,FEAD,Fonds européen d’aide aux plus démunis (FEAD),fr
metadata,nomenc,Program,nom-item,FEAD,Фонд за европейско подпомагане на най-нуждаещите се лица (FEAD),bg
metadata,nomenc,Program,nom-item,FEAD,Evropská pomoc nejchudším osobám (FEAD),cs
metadata,nomenc,Program,nom-item,FEAD,Den Europæiske Fond for Bistand til de Socialt Dårligst Stillede,da
metadata,nomenc,Program,nom-item,FEAD,Europäischer Hilfsfonds für die am stärksten von Armut betroffenen Personen (FEAD),de
metadata,nomenc,Program,nom-item,FEAD,Ταμείο Ευρωπαϊκής Βοήθειας προς τους Απόρους (FEAD),el
metadata,nomenc,Program,nom-item,FEAD,Fondo de Ayuda Europea para los Más Necesitados (FEAD),es
metadata,nomenc,Program,nom-item,FEAD,Enim puudustkannatavate isikute Euroopa abifond (FEAD),et
metadata,nomenc,Program,nom-item,FEAD,Vähävaraisimmille suunnatun eurooppalaisen avun rahasto,fi
metadata,nomenc,Program,nom-item,FEAD,Program zaštite potrošača,hr
metadata,nomenc,Program,nom-item,FEAD,A leginkább rászoruló személyeket támogató európai segítségnyújtási alap,hu
metadata,nomenc,Program,nom-item,FEAD,Fondo di aiuti europei agli indigenti (FEAD),it
metadata,nomenc,Program,nom-item,FEAD,Europos pagalbos labiausiai skurstantiems asmenims fondas,lt
metadata,nomenc,Program,nom-item,FEAD,Eiropas Vistrūcīgāko personu atbalstīšanas fonds (FEAD),lv
metadata,nomenc,Program,nom-item,FEAD,Fond għal Għajnuna Ewropea għall-Persuni l-Aktar fil-Bżonn (FGħEB),mt
metadata,nomenc,Program,nom-item,FEAD,Fonds voor Europese hulp aan de meest behoeftigen (FEAD),nl
metadata,nomenc,Program,nom-item,FEAD,Europejski Fundusz Pomocy Najbardziej Potrzebującym (FEAD),pl
metadata,nomenc,Program,nom-item,FEAD,Fundo de Auxílio Europeu às Pessoas mais Carenciadas (FAEPC),pt
metadata,nomenc,Program,nom-item,FEAD,Fondul de ajutor european pentru cele mai defavorizate persoane (FEAD),ro
metadata,nomenc,Program,nom-item,FEAD,Fond európskej pomoci pre najodkázanejšie osoby (FEAD),sk
metadata,nomenc,Program,nom-item,FEAD,Sklad za evropsko pomoč najbolj ogroženim,sl
metadata,nomenc,Program,nom-item,FEAD,Fonden för europeiskt bistånd till dem som har det sämst ställt,sv
metadata,nomenc,Program,nom-item,EAFRD2020,European Agricultural Fund for Rural Development (EAFRD),en
metadata,nomenc,Program,nom-item,EAFRD2020,Fonds européen agricole pour le développement rural (Feader),fr
metadata,nomenc,Program,nom-item,EAFRD2020,Европейски земеделски фонд за развитие на селските райони (ЕЗФРСР),bg
metadata,nomenc,Program,nom-item,EAFRD2020,Evropský zemědělský fond pro rozvoj venkova (EZFRV),cs
metadata,nomenc,Program,nom-item,EAFRD2020,Den Europæiske Landbrugsfond for Udvikling af Landdistrikterne (ELFUL),da
metadata,nomenc,Program,nom-item,EAFRD2020,Europäischer Landwirtschaftsfonds für die Entwicklung des ländlichen Raums (ELER),de
metadata,nomenc,Program,nom-item,EAFRD2020,Ευρωπαϊκό Γεωργικό Ταμείο Αγροτικής Ανάπτυξης (ΕΓΤΑΑ),el
metadata,nomenc,Program,nom-item,EAFRD2020,Fondo Europeo Agrícola de Desarrollo Rural (FEADER),es
metadata,nomenc,Program,nom-item,EAFRD2020,Maaelu Arengu Euroopa Põllumajandusfond (EAFRD),et
metadata,nomenc,Program,nom-item,EAFRD2020,Euroopan maaseudun kehittämisen maatalousrahasto (maaseuturahasto),fi
metadata,nomenc,Program,nom-item,EAFRD2020,Europski program za praćenje Zemlje (Kopernik),hr
metadata,nomenc,Program,nom-item,EAFRD2020,Európai Mezőgazdasági Vidékfejlesztési Alap (EMVA),hu
metadata,nomenc,Program,nom-item,EAFRD2020,Fondo europeo agricolo per lo sviluppo rurale (FEASR),it
metadata,nomenc,Program,nom-item,EAFRD2020,Europos žemės ūkio fondas kaimo plėtrai (EŽŪFKP),lt
metadata,nomenc,Program,nom-item,EAFRD2020,Eiropas Lauksaimniecības fonds lauku attīstībai (ELFLA),lv
metadata,nomenc,Program,nom-item,EAFRD2020,Fond Agrikolu Ewropew għall-Iżvilupp Rurali (FAEŻR),mt
metadata,nomenc,Program,nom-item,EAFRD2020,Europees Landbouwfonds voor Plattelandsontwikkeling (ELFPO),nl
metadata,nomenc,Program,nom-item,EAFRD2020,Europejski Fundusz Rolny na rzecz Rozwoju Obszarów Wiejskich (EFRROW),pl
metadata,nomenc,Program,nom-item,EAFRD2020,Fundo Europeu Agrícola de Desenvolvimento Rural (FEADER),pt
metadata,nomenc,Program,nom-item,EAFRD2020,Fondul european agricol pentru dezvoltare rurală (FEADR),ro
metadata,nomenc,Program,nom-item,EAFRD2020,Európsky poľnohospodársky fond pre rozvoj vidieka (EPFRV) ,sk
metadata,nomenc,Program,nom-item,EAFRD2020,Evropski kmetijski sklad za razvoj podeželja (EKSRP),sl
metadata,nomenc,Program,nom-item,EAFRD2020,Europeiska jordbruksfonden för landsbygdsutveckling (EJFLU),sv
metadata,nomenc,Program,nom-item,EAFRD,European Agricultural Fund for Rural Development (after transfers between EAGF and EAFRD),en
metadata,nomenc,Program,nom-item,EAFRD,Fonds européen agricole pour le développement rural (après transferts entre le FEAGA et le Feader),fr
metadata,nomenc,Program,nom-item,EAFRD,Европейски земеделски фонд за развитие на селските райони (след трансфери между ЕФГЗ и ЕЗФРСР),bg
metadata,nomenc,Program,nom-item,EAFRD,Evropský zemědělský fond pro rozvoj venkova (po převodech mezi EZZF a EZFRV),cs
metadata,nomenc,Program,nom-item,EAFRD,Den Europæiske Landbrugsfond for Udvikling af Landdistrikterne (efter overførsler mellem EGFL og ELFUL),da
metadata,nomenc,Program,nom-item,EAFRD,Europäischer Landwirtschaftsfonds für die Entwicklung des ländlichen Raums (nach Mittelübertragungen zwischen dem EGFL und dem ELER),de
metadata,nomenc,Program,nom-item,EAFRD,Ευρωπαϊκό Γεωργικό Ταμείο Αγροτικής Ανάπτυξης (μετά τις μεταφορές μεταξύ ΕΓΤE και ΕΓΤΑΑ),el
metadata,nomenc,Program,nom-item,EAFRD,Fondo Europeo Agrícola de Desarrollo Rural (después de transferencias entre FEAGA y FEADER),es
metadata,nomenc,Program,nom-item,EAFRD,Maaelu Arengu Euroopa Põllumajandusfond (pärast EAGFi ja EAFRD vahelist vahendite ümberpaigutamist),et
metadata,nomenc,Program,nom-item,EAFRD,Euroopan maaseudun kehittämisen maatalousrahasto (maataloustukirahaston ja maaseuturahaston välisten siirtojen jälkeen),fi
metadata,nomenc,Program,nom-item,EAFRD,Program za konkurentnost poduzeća te malih i srednjih poduzeća (COSME),hr
metadata,nomenc,Program,nom-item,EAFRD,Európai Mezőgazdasági Garanciaalap (az EMGA és az EMOGA közötti transzfereket követően),hu
metadata,nomenc,Program,nom-item,EAFRD,Fondo europeo agricolo per lo sviluppo rurale (dopo trasferimenti tra FEAGA e FEASR),it
metadata,nomenc,Program,nom-item,EAFRD,Europos žemės ūkio fondas kaimo plėtrai (atlikus EŽŪGF ir EŽŪFKP lėšų tarpusavio perkėlimus),lt
metadata,nomenc,Program,nom-item,EAFRD,Eiropas Lauksaimniecības fonds lauku attīstībai (pēc pārvietojumiem starp ELGF un ELFLA),lv
metadata,nomenc,Program,nom-item,EAFRD,Fond Agrikolu Ewropew għall-Iżvilupp Rurali (wara trasferimenti bejn il-FAEG u l-FAEŻR),mt
metadata,nomenc,Program,nom-item,EAFRD,Europees Landbouwfonds voor Plattelandsontwikkeling  (na overdrachten tussen ELGF en ELFPO),nl
metadata,nomenc,Program,nom-item,EAFRD,Europejski Fundusz Rolny na rzecz Rozwoju Obszarów Wiejskich (po przesunięciach między EFRG i EFRROW),pl
metadata,nomenc,Program,nom-item,EAFRD,Fundo Europeu Agrícola de Desenvolvimento Rural (após transferências entre o FEAGA e o FEADER),pt
metadata,nomenc,Program,nom-item,EAFRD,Fondul european agricol pentru dezvoltare rurală (după transferurile între FEGA și FEADR),ro
metadata,nomenc,Program,nom-item,EAFRD,Európsky poľnohospodársky fond pre rozvoj vidieka (po presunoch medzi EPZF  a EPFRV),sk
metadata,nomenc,Program,nom-item,EAFRD,Evropski kmetijski sklad za razvoj podeželja (po prerazporeditvah med EKJS in EKSRP),sl
metadata,nomenc,Program,nom-item,EAFRD,Europeiska jordbruksfonden för landsbygdsutveckling (efter överföringar mellan EGFJ och EJFLU),sv
metadata,nomenc,Program,nom-item,EAGF2020,European Agricultural Guarantee Fund (EAGF),en
metadata,nomenc,Program,nom-item,EAGF2020,Fonds européen agricole de garantie (FEAGA),fr
metadata,nomenc,Program,nom-item,EAGF2020,Европейски фонд за гарантиране на земеделието (ЕФГЗ),bg
metadata,nomenc,Program,nom-item,EAGF2020,Evropský zemědělský záruční fond (EZZF),cs
metadata,nomenc,Program,nom-item,EAGF2020,Den Europæiske Garantifond for Landbruget (EGFL),da
metadata,nomenc,Program,nom-item,EAGF2020,Europäischer Garantiefonds für die Landwirtschaft (EGFL),de
metadata,nomenc,Program,nom-item,EAGF2020,Ευρωπαϊκό Γεωργικό Ταμείο Εγγυήσεων (ΕΓΤΕ),el
metadata,nomenc,Program,nom-item,EAGF2020,Fondo Europeo Agrícola de Garantía (FEAGA),es
metadata,nomenc,Program,nom-item,EAGF2020,Euroopa Põllumajanduse Tagatisfond (EAGF),et
metadata,nomenc,Program,nom-item,EAGF2020,Euroopan maatalouden tukirahasto (maataloustukirahasto),fi
metadata,nomenc,Program,nom-item,EAGF2020,Mehanizam Unije za civilnu zaštitu — Države članice,hr
metadata,nomenc,Program,nom-item,EAGF2020,Európai Mezőgazdasági Garanciaalap (EMGA),hu
metadata,nomenc,Program,nom-item,EAGF2020,Fondo europeo agricolo di garanzia (FEAGA),it
metadata,nomenc,Program,nom-item,EAGF2020,Europos žemės ūkio garantijų fondas (EŽŪGF),lt
metadata,nomenc,Program,nom-item,EAGF2020,Eiropas Lauksaimniecības garantiju fonds (ELGF),lv
metadata,nomenc,Program,nom-item,EAGF2020,Fond Agrikolu Ewropew ta' Garanzija (FAEG),mt
metadata,nomenc,Program,nom-item,EAGF2020,Europees Landbouwgarantiefonds (ELGF),nl
metadata,nomenc,Program,nom-item,EAGF2020,Europejski Fundusz Rolniczy Gwarancji (EFRG),pl
metadata,nomenc,Program,nom-item,EAGF2020,Fundo Europeu Agrícola de Garantia (FEAGA),pt
metadata,nomenc,Program,nom-item,EAGF2020,Fondul european de garantare agricolă (FEGA),ro
metadata,nomenc,Program,nom-item,EAGF2020,Európsky poľnohospodársky záručný fond (EPZF),sk
metadata,nomenc,Program,nom-item,EAGF2020,Evropski kmetijski jamstveni sklad (EKJS),sl
metadata,nomenc,Program,nom-item,EAGF2020,Europeiska garantifonden för jordbruket (EGFJ),sv
metadata,nomenc,Program,nom-item,EAR2020,Emergency Aid Reserve (EAR),en
metadata,nomenc,Program,nom-item,EAR2020,Réserve d'aide d'urgence,fr
metadata,nomenc,Program,nom-item,EAR2020,Резерв за спешна помощ (РСП),bg
metadata,nomenc,Program,nom-item,EAR2020,Rezerva na pomoc při mimořádných událostech,cs
metadata,nomenc,Program,nom-item,EAR2020,Reserve til nødhjælp,da
metadata,nomenc,Program,nom-item,EAR2020,Soforthilfereserve (EAR),de
metadata,nomenc,Program,nom-item,EAR2020,Αποθεματικό έκτακτης βοήθειας (ΑΕΒ),el
metadata,nomenc,Program,nom-item,EAR2020,Reserva para Ayudas de Emergencia (RAE),es
metadata,nomenc,Program,nom-item,EAR2020,Hädaabireserv (EAR),et
metadata,nomenc,Program,nom-item,EAR2020,Hätäapuvaraus,fi
metadata,nomenc,Program,nom-item,EAR2020,Mehanizam Unije za civilnu zaštitu — Izvan EU-a,hr
metadata,nomenc,Program,nom-item,EAR2020,Sürgősségisegély-tartalék,hu
metadata,nomenc,Program,nom-item,EAR2020,Riserva per aiuti d'urgenza ,it
metadata,nomenc,Program,nom-item,EAR2020,Neatidėliotinos pagalbos rezervas (EAR),lt
metadata,nomenc,Program,nom-item,EAR2020,Rezerve palīdzībai ārkārtas gadījumos,lv
metadata,nomenc,Program,nom-item,EAR2020,Riżerva ta' Għajnuna f'Emerġenza (EAR),mt
metadata,nomenc,Program,nom-item,EAR2020,Reserve voor noodhulp (EAR),nl
metadata,nomenc,Program,nom-item,EAR2020,Rezerwa na pomoc nadzwyczajną (EAR),pl
metadata,nomenc,Program,nom-item,EAR2020,Reserva para Ajudas de Emergência (RAE),pt
metadata,nomenc,Program,nom-item,EAR2020,Rezerva pentru ajutoare de urgență (EAR),ro
metadata,nomenc,Program,nom-item,EAR2020,Rezerva na núdzovú pomoc (EAR),sk
metadata,nomenc,Program,nom-item,EAR2020,Rezerva za nujno pomoč,sl
metadata,nomenc,Program,nom-item,EAR2020,Reserven för katastrofbistånd,sv
metadata,nomenc,Program,nom-item,EGF2020,European Globalisation Adjustment Fund (EGF),en
metadata,nomenc,Program,nom-item,EGF2020,Fonds européen d'ajustement à la mondialisation (FEM),fr
metadata,nomenc,Program,nom-item,EGF2020,Европейски фонд за приспособяване към глобализацията (ЕФПГ),bg
metadata,nomenc,Program,nom-item,EGF2020,Evropský fond pro přizpůsobení se globalizaci (EFG),cs
metadata,nomenc,Program,nom-item,EGF2020,Den Europæiske Fond for Tilpasning til Globaliseringen (EGF),da
metadata,nomenc,Program,nom-item,EGF2020,Europäischer Fonds für die Anpassung an die Globalisierung (EGF),de
metadata,nomenc,Program,nom-item,EGF2020,Ευρωπαϊκό Ταμείο Προσαρμογής στην Παγκοσμιοποίηση (ΕΤΠ),el
metadata,nomenc,Program,nom-item,EGF2020,Fondo Europeo de Adaptación a la Globalización (FEAG),es
metadata,nomenc,Program,nom-item,EGF2020,Globaliseerumisega Kohanemise Euroopa Fond (EGF),et
metadata,nomenc,Program,nom-item,EGF2020,Euroopan globalisaatiorahasto (EGR),fi
metadata,nomenc,Program,nom-item,EGF2020,Program Kreativna Europa,hr
metadata,nomenc,Program,nom-item,EGF2020,Európai Globalizációs Alkalmazkodási Alap (EGAA),hu
metadata,nomenc,Program,nom-item,EGF2020,Fondo europeo di adeguamento alla globalizzazione (FEG),it
metadata,nomenc,Program,nom-item,EGF2020,Europos prisitaikymo prie globalizacijos padarinių fondas (EGF),lt
metadata,nomenc,Program,nom-item,EGF2020,Eiropas Globalizācijas pielāgošanās fonds (EGF),lv
metadata,nomenc,Program,nom-item,EGF2020,Fond Ewropew ta' Aġġustament għall-Globalizzazzjoni (FEG),mt
metadata,nomenc,Program,nom-item,EGF2020,Europees Fonds voor aanpassing aan de globalisering (EFG),nl
metadata,nomenc,Program,nom-item,EGF2020,Europejski Fundusz Dostosowania do Globalizacji (EFG),pl
metadata,nomenc,Program,nom-item,EGF2020,Fundo Europeu de Ajustamento à Globalização (FEG),pt
metadata,nomenc,Program,nom-item,EGF2020,Fondul european de ajustare la globalizare (FEG),ro
metadata,nomenc,Program,nom-item,EGF2020,Európsky fond na prispôsobenie sa globalizácii (EGF),sk
metadata,nomenc,Program,nom-item,EGF2020,Evropski sklad za prilagoditev globalizaciji (ESPG),sl
metadata,nomenc,Program,nom-item,EGF2020,Europeiska fonden för justering för globaliseringseffekter,sv
metadata,nomenc,Program,nom-item,EIDHR2020,European Instrument for Democracy and Human Rights  (EIDHR),en
metadata,nomenc,Program,nom-item,EIDHR2020,Instrument européen pour la démocratie et les droits de l'homme (IEDDH),fr
metadata,nomenc,Program,nom-item,EIDHR2020,Европейски инструмент за демокрация и права на човека (ЕИДПЧ),bg
